Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr14,100334583,100334605,hsa-miR-29b-2-5p,ENST00000557135.5,-,No Seed,INT_RH_8668,1,No,Yes
chr14,100334548,100334571,hsa-miR-145-5p,ENST00000557135.5,-,No Seed,INT_RH_9644,1,No,Yes
chr14,100334501,100334523,hsa-miR-345-3p,ENST00000557135.5,-,No Seed,INT_RH_10620,1,No,Yes
chr14,100334642,100334663,hsa-miR-590-3p,ENST00000557135.5,-,No Seed,INT_RH_11596,1,No,Yes
chr14,100334535,100334555,hsa-miR-4326,ENST00000557135.5,-,No Seed,INT_RH_12572,1,No,Yes
chr14,100334595,100334619,hsa-miR-4793-5p,ENST00000557135.5,-,No Seed,INT_RH_14524,1,No,Yes
chr14,100334644,100334666,hsa-miR-5001-3p,ENST00000557135.5,-,No Seed,INT_RH_15500,1,No,Yes
chr14,100334528,100334549,hsa-miR-5196-3p,ENST00000557135.5,-,No Seed,INT_RH_16476,1,No,Yes
chr14,100334688,100334710,hsa-miR-6740-5p,ENST00000557135.5,-,No Seed,INT_RH_17452,1,No,Yes
chr14,100334583,100334605,hsa-miR-29b-2-5p,ENST00000556645.5,-,No Seed,INT_RH_8669,1,No,Yes
chr14,100334548,100334571,hsa-miR-145-5p,ENST00000556645.5,-,No Seed,INT_RH_9645,1,No,Yes
chr14,100334501,100334523,hsa-miR-345-3p,ENST00000556645.5,-,No Seed,INT_RH_10621,1,No,Yes
chr14,100334642,100334663,hsa-miR-590-3p,ENST00000556645.5,-,No Seed,INT_RH_11597,1,No,Yes
chr14,100334535,100334555,hsa-miR-4326,ENST00000556645.5,-,No Seed,INT_RH_12573,1,No,Yes
chr14,100334595,100334619,hsa-miR-4793-5p,ENST00000556645.5,-,No Seed,INT_RH_14525,1,No,Yes
chr14,100334644,100334666,hsa-miR-5001-3p,ENST00000556645.5,-,No Seed,INT_RH_15501,1,No,Yes
chr14,100334528,100334549,hsa-miR-5196-3p,ENST00000556645.5,-,No Seed,INT_RH_16477,1,No,Yes
chr14,100334688,100334710,hsa-miR-6740-5p,ENST00000556645.5,-,No Seed,INT_RH_17453,1,No,Yes
chr14,103519750,103519772,hsa-miR-29b-2-5p,ENST00000348956.6,-,No Seed,INT_RH_8670,1,No,Yes
chr14,103519807,103519830,hsa-miR-145-5p,ENST00000348956.6,-,No Seed,INT_RH_9646,1,No,Yes
chr14,103519779,103519801,hsa-miR-345-3p,ENST00000348956.6,-,No Seed,INT_RH_10622,1,No,Yes
chr14,103519683,103519704,hsa-miR-590-3p,ENST00000348956.6,-,No Seed,INT_RH_11598,1,No,Yes
chr14,103519759,103519779,hsa-miR-4326,ENST00000348956.6,-,No Seed,INT_RH_12574,1,No,Yes
chr14,103519757,103519774,hsa-miR-4486,ENST00000348956.6,-,No Seed,INT_RH_13550,1,No,Yes
chr14,103519744,103519768,hsa-miR-4793-5p,ENST00000348956.6,-,No Seed,INT_RH_14526,1,No,Yes
chr14,103519795,103519817,hsa-miR-5001-3p,ENST00000348956.6,-,No Seed,INT_RH_15502,1,No,Yes
chr14,103519756,103519777,hsa-miR-5196-3p,ENST00000348956.6,-,No Seed,INT_RH_16478,1,No,Yes
chr14,103519808,103519830,hsa-miR-6740-5p,ENST00000348956.6,-,No Seed,INT_RH_17454,1,No,Yes
chr14,105050405,105050427,hsa-miR-345-3p,ENST00000329797.7,-,No Seed,INT_RH_10623,1,No,Yes
chr14,105050812,105050833,hsa-miR-590-3p,ENST00000329797.7,-,No Seed,INT_RH_11599,1,No,Yes
chr14,105049506,105049526,hsa-miR-4326,ENST00000329797.7,-,No Seed,INT_RH_12575,1,No,No
chr14,105050405,105050427,hsa-miR-345-3p,ENST00000392585.2,-,No Seed,INT_RH_10624,1,No,Yes
chr14,105050812,105050833,hsa-miR-590-3p,ENST00000392585.2,-,No Seed,INT_RH_11600,1,No,Yes
chr14,105049506,105049526,hsa-miR-4326,ENST00000392585.2,-,No Seed,INT_RH_12576,1,No,No
chr14,105050527,105050549,hsa-miR-29b-2-5p,ENST00000539291.6,-,No Seed,INT_RH_8673,1,No,Yes
chr14,105050405,105050427,hsa-miR-345-3p,ENST00000539291.6,-,No Seed,INT_RH_10625,1,No,Yes
chr14,105050812,105050833,hsa-miR-590-3p,ENST00000539291.6,-,No Seed,INT_RH_11601,1,No,Yes
chr14,105050968,105050988,hsa-miR-4326,ENST00000539291.6,-,No Seed,INT_RH_12577,1,No,Yes
chr14,105050962,105050983,hsa-miR-5196-3p,ENST00000539291.6,-,No Seed,INT_RH_16481,1,No,Yes
chr14,105050835,105050857,hsa-miR-6740-5p,ENST00000539291.6,-,No Seed,INT_RH_17457,1,No,Yes
chr15,22824379,22824914,hsa-miR-29b-2-5p,ENST00000561183.5,+,No Seed,INT_RH_8676,1,No,No
chr15,22824311,22824846,hsa-miR-345-3p,ENST00000561183.5,+,No Seed,INT_RH_10628,1,No,No
chr15,22824362,22824899,hsa-miR-4793-5p,ENST00000561183.5,+,No Seed,INT_RH_14532,1,No,No
chr15,22824247,22824782,hsa-miR-5001-3p,ENST00000561183.5,+,No Seed,INT_RH_15508,1,No,No
chr15,22824364,22824898,hsa-miR-5196-3p,ENST00000561183.5,+,No Seed,INT_RH_16484,1,No,No
chr15,25677827,25677850,hsa-miR-145-5p,ENST00000356865.10,-,No Seed,INT_RH_9653,1,No,No
chr15,25862073,25862095,hsa-miR-29b-2-5p,ENST00000619904.1,-,No Seed,INT_RH_8678,1,No,Yes
chr15,25861950,25861973,hsa-miR-145-5p,ENST00000619904.1,-,No Seed,INT_RH_9654,1,No,Yes
chr15,25862131,25862153,hsa-miR-345-3p,ENST00000619904.1,-,7A1,INT_RH_10630,1,No,Yes
chr15,25862278,25862299,hsa-miR-590-3p,ENST00000619904.1,-,No Seed,INT_RH_11606,1,No,Yes
chr15,25862004,25862024,hsa-miR-4326,ENST00000619904.1,-,No Seed,INT_RH_12582,1,No,Yes
chr15,25862007,25862031,hsa-miR-4793-5p,ENST00000619904.1,-,No Seed,INT_RH_14534,1,No,Yes
chr15,25861887,25861909,hsa-miR-5001-3p,ENST00000619904.1,-,No Seed,INT_RH_15510,1,No,Yes
chr15,25862003,25862024,hsa-miR-5196-3p,ENST00000619904.1,-,No Seed,INT_RH_16486,1,No,Yes
chr15,25861857,25861879,hsa-miR-6740-5p,ENST00000619904.1,-,No Seed,INT_RH_17462,1,No,Yes
chr15,51210147,51210164,hsa-miR-4486,ENST00000396402.5,-,No Seed,INT_RH_13559,1,No,No
chr15,51210315,51210339,hsa-miR-4793-5p,ENST00000396402.5,-,No Seed,INT_RH_14535,1,No,No
chr15,51208759,51208780,hsa-miR-5196-3p,ENST00000396402.5,-,No Seed,INT_RH_16487,1,No,No
chr15,51210613,51210635,hsa-miR-29b-2-5p,ENST00000396404.8,-,7mer-A1,INT_RH_8680,1,No,No
chr15,51210426,51210449,hsa-miR-145-5p,ENST00000396404.8,-,No Seed,INT_RH_9656,1,No,No
chr15,51210781,51210802,hsa-miR-590-3p,ENST00000396404.8,-,No Seed,INT_RH_11608,1,No,Yes
chr15,51210417,51210437,hsa-miR-4326,ENST00000396404.8,-,No Seed,INT_RH_12584,1,No,No
chr15,51210471,51210488,hsa-miR-4486,ENST00000396404.8,-,No Seed,INT_RH_13560,1,No,No
chr15,51210315,51210339,hsa-miR-4793-5p,ENST00000396404.8,-,No Seed,INT_RH_14536,1,No,No
chr15,51210561,51210582,hsa-miR-5196-3p,ENST00000396404.8,-,No Seed,INT_RH_16488,1,No,No
chr15,51210613,51210635,hsa-miR-29b-2-5p,ENST00000559878.5,-,7mer-A1,INT_RH_8681,1,No,No
chr15,51210572,51210595,hsa-miR-145-5p,ENST00000559878.5,-,No Seed,INT_RH_9657,1,No,No
chr15,51210775,51210797,hsa-miR-345-3p,ENST00000559878.5,-,No Seed,INT_RH_10633,1,No,Yes
chr15,51210781,51210802,hsa-miR-590-3p,ENST00000559878.5,-,No Seed,INT_RH_11609,1,No,Yes
chr15,51210560,51210580,hsa-miR-4326,ENST00000559878.5,-,No Seed,INT_RH_12585,1,No,No
chr15,51210730,51210747,hsa-miR-4486,ENST00000559878.5,-,No Seed,INT_RH_13561,1,No,Yes
chr15,51210618,51210642,hsa-miR-4793-5p,ENST00000559878.5,-,No Seed,INT_RH_14537,1,No,No
chr15,51210601,51210623,hsa-miR-5001-3p,ENST00000559878.5,-,No Seed,INT_RH_15513,1,No,No
chr15,51210561,51210582,hsa-miR-5196-3p,ENST00000559878.5,-,No Seed,INT_RH_16489,1,No,No
chr15,51210658,51210680,hsa-miR-6740-5p,ENST00000559878.5,-,No Seed,INT_RH_17465,1,No,Yes
chr15,51221993,51222015,hsa-miR-345-3p,ENST00000405913.7,-,No Seed,INT_RH_10634,1,No,No
chr15,51222296,51222316,hsa-miR-4326,ENST00000405913.7,-,No Seed,INT_RH_12586,1,No,No
chr15,51222136,51222153,hsa-miR-4486,ENST00000405913.7,-,No Seed,INT_RH_13562,1,No,No
chr15,51222294,51222318,hsa-miR-4793-5p,ENST00000405913.7,-,No Seed,INT_RH_14538,1,No,No
chr15,51222277,51222299,hsa-miR-5001-3p,ENST00000405913.7,-,No Seed,INT_RH_15514,1,No,No
chr15,51222272,51222293,hsa-miR-5196-3p,ENST00000405913.7,-,No Seed,INT_RH_16490,1,No,No
chr15,51222274,51222296,hsa-miR-29b-2-5p,ENST00000557858.5,-,No Seed,INT_RH_8683,1,No,No
chr15,51222274,51222297,hsa-miR-145-5p,ENST00000557858.5,-,No Seed,INT_RH_9659,1,No,No
chr15,51222258,51222280,hsa-miR-345-3p,ENST00000557858.5,-,No Seed,INT_RH_10635,1,No,No
chr15,51222273,51222294,hsa-miR-590-3p,ENST00000557858.5,-,No Seed,INT_RH_11611,1,No,No
chr15,51222296,51222316,hsa-miR-4326,ENST00000557858.5,-,No Seed,INT_RH_12587,1,No,No
chr15,51222301,51222318,hsa-miR-4486,ENST00000557858.5,-,No Seed,INT_RH_13563,1,No,No
chr15,51222294,51222318,hsa-miR-4793-5p,ENST00000557858.5,-,No Seed,INT_RH_14539,1,No,No
chr15,51222277,51222299,hsa-miR-5001-3p,ENST00000557858.5,-,No Seed,INT_RH_15515,1,No,No
chr15,51222272,51222293,hsa-miR-5196-3p,ENST00000557858.5,-,No Seed,INT_RH_16491,1,No,No
chr15,51222296,51222318,hsa-miR-6740-5p,ENST00000557858.5,-,No Seed,INT_RH_17467,1,No,No
chr15,51723361,51723383,hsa-miR-29b-2-5p,ENST00000267838.6,-,No Seed,INT_RH_8684,1,No,Yes
chr15,51723582,51723605,hsa-miR-145-5p,ENST00000267838.6,-,No Seed,INT_RH_9660,1,No,Yes
chr15,51723499,51723521,hsa-miR-345-3p,ENST00000267838.6,-,No Seed,INT_RH_10636,1,No,Yes
chr15,51723582,51723602,hsa-miR-4326,ENST00000267838.6,-,No Seed,INT_RH_12588,1,No,Yes
chr15,51723377,51723394,hsa-miR-4486,ENST00000267838.6,-,No Seed,INT_RH_13564,1,No,Yes
chr15,51723418,51723442,hsa-miR-4793-5p,ENST00000267838.6,-,No Seed,INT_RH_14540,1,No,Yes
chr15,51723462,51723484,hsa-miR-5001-3p,ENST00000267838.6,-,No Seed,INT_RH_15516,1,No,Yes
chr15,51723388,51723409,hsa-miR-5196-3p,ENST00000267838.6,-,No Seed,INT_RH_16492,1,No,Yes
chr15,51723493,51723515,hsa-miR-6740-5p,ENST00000267838.6,-,No Seed,INT_RH_17468,1,No,Yes
chr15,51723361,51723383,hsa-miR-29b-2-5p,ENST00000454181.6,-,No Seed,INT_RH_8685,1,No,Yes
chr15,51723582,51723605,hsa-miR-145-5p,ENST00000454181.6,-,No Seed,INT_RH_9661,1,No,Yes
chr15,51723499,51723521,hsa-miR-345-3p,ENST00000454181.6,-,No Seed,INT_RH_10637,1,No,Yes
chr15,51723582,51723602,hsa-miR-4326,ENST00000454181.6,-,No Seed,INT_RH_12589,1,No,Yes
chr15,51723377,51723394,hsa-miR-4486,ENST00000454181.6,-,No Seed,INT_RH_13565,1,No,Yes
chr15,51723418,51723442,hsa-miR-4793-5p,ENST00000454181.6,-,No Seed,INT_RH_14541,1,No,Yes
chr15,51723462,51723484,hsa-miR-5001-3p,ENST00000454181.6,-,No Seed,INT_RH_15517,1,No,Yes
chr15,51723388,51723409,hsa-miR-5196-3p,ENST00000454181.6,-,No Seed,INT_RH_16493,1,No,Yes
chr15,51723493,51723515,hsa-miR-6740-5p,ENST00000454181.6,-,No Seed,INT_RH_17469,1,No,Yes
chr15,51723361,51723383,hsa-miR-29b-2-5p,ENST00000560491.2,-,No Seed,INT_RH_8686,1,No,Yes
chr15,51723582,51723605,hsa-miR-145-5p,ENST00000560491.2,-,No Seed,INT_RH_9662,1,No,Yes
chr15,51723499,51723521,hsa-miR-345-3p,ENST00000560491.2,-,No Seed,INT_RH_10638,1,No,Yes
chr15,51723582,51723602,hsa-miR-4326,ENST00000560491.2,-,No Seed,INT_RH_12590,1,No,Yes
chr15,51723377,51723394,hsa-miR-4486,ENST00000560491.2,-,No Seed,INT_RH_13566,1,No,Yes
chr15,51723418,51723442,hsa-miR-4793-5p,ENST00000560491.2,-,No Seed,INT_RH_14542,1,No,Yes
chr15,51723462,51723484,hsa-miR-5001-3p,ENST00000560491.2,-,No Seed,INT_RH_15518,1,No,Yes
chr15,51723388,51723409,hsa-miR-5196-3p,ENST00000560491.2,-,No Seed,INT_RH_16494,1,No,Yes
chr15,51723493,51723515,hsa-miR-6740-5p,ENST00000560491.2,-,No Seed,INT_RH_17470,1,No,Yes
chr15,51723361,51723383,hsa-miR-29b-2-5p,ENST00000558126.1,-,No Seed,INT_RH_8687,1,No,Yes
chr15,51723582,51723605,hsa-miR-145-5p,ENST00000558126.1,-,No Seed,INT_RH_9663,1,No,Yes
chr15,51723499,51723521,hsa-miR-345-3p,ENST00000558126.1,-,No Seed,INT_RH_10639,1,No,Yes
chr15,51723582,51723602,hsa-miR-4326,ENST00000558126.1,-,No Seed,INT_RH_12591,1,No,Yes
chr15,51723377,51723394,hsa-miR-4486,ENST00000558126.1,-,No Seed,INT_RH_13567,1,No,Yes
chr15,51723418,51723442,hsa-miR-4793-5p,ENST00000558126.1,-,No Seed,INT_RH_14543,1,No,Yes
chr15,51723462,51723484,hsa-miR-5001-3p,ENST00000558126.1,-,No Seed,INT_RH_15519,1,No,Yes
chr15,51723388,51723409,hsa-miR-5196-3p,ENST00000558126.1,-,No Seed,INT_RH_16495,1,No,Yes
chr15,51723493,51723515,hsa-miR-6740-5p,ENST00000558126.1,-,No Seed,INT_RH_17471,1,No,Yes
chr15,63908472,63908495,hsa-miR-145-5p,ENST00000261891.7,-,No Seed,INT_RH_9664,1,No,Yes
chr15,63908466,63908488,hsa-miR-345-3p,ENST00000261891.7,-,No Seed,INT_RH_10640,1,No,Yes
chr15,63908081,63908102,hsa-miR-5196-3p,ENST00000261891.7,-,No Seed,INT_RH_16496,1,No,No
chr15,63908472,63908495,hsa-miR-145-5p,ENST00000457488.5,-,No Seed,INT_RH_9665,1,No,Yes
chr15,63908466,63908488,hsa-miR-345-3p,ENST00000457488.5,-,No Seed,INT_RH_10641,1,No,Yes
chr15,63908473,63908495,hsa-miR-5001-3p,ENST00000457488.5,-,No Seed,INT_RH_15521,1,No,Yes
chr15,63908081,63908102,hsa-miR-5196-3p,ENST00000457488.5,-,No Seed,INT_RH_16497,1,No,No
chr15,73983668,73983690,hsa-miR-29b-2-5p,ENST00000564777.5,-,No Seed,INT_RH_8692,1,No,Yes
chr15,73983409,73983431,hsa-miR-345-3p,ENST00000564777.5,-,No Seed,INT_RH_10644,1,No,Yes
chr15,73983399,73983420,hsa-miR-590-3p,ENST00000564777.5,-,No Seed,INT_RH_11620,1,No,Yes
chr15,73983520,73983540,hsa-miR-4326,ENST00000564777.5,-,No Seed,INT_RH_12596,1,No,Yes
chr15,73983314,73983338,hsa-miR-4793-5p,ENST00000564777.5,-,No Seed,INT_RH_14548,1,No,Yes
chr15,73983863,73983885,hsa-miR-5001-3p,ENST00000564777.5,-,No Seed,INT_RH_15524,1,No,Yes
chr15,73983668,73983690,hsa-miR-29b-2-5p,ENST00000316900.9,-,No Seed,INT_RH_8693,1,No,Yes
chr15,73983409,73983431,hsa-miR-345-3p,ENST00000316900.9,-,No Seed,INT_RH_10645,1,No,Yes
chr15,73983399,73983420,hsa-miR-590-3p,ENST00000316900.9,-,No Seed,INT_RH_11621,1,No,Yes
chr15,73983520,73983540,hsa-miR-4326,ENST00000316900.9,-,No Seed,INT_RH_12597,1,No,Yes
chr15,73983314,73983338,hsa-miR-4793-5p,ENST00000316900.9,-,No Seed,INT_RH_14549,1,No,Yes
chr15,73983863,73983885,hsa-miR-5001-3p,ENST00000316900.9,-,No Seed,INT_RH_15525,1,No,Yes
chr15,73983668,73983690,hsa-miR-29b-2-5p,ENST00000316911.10,-,No Seed,INT_RH_8694,1,No,Yes
chr15,73983409,73983431,hsa-miR-345-3p,ENST00000316911.10,-,No Seed,INT_RH_10646,1,No,Yes
chr15,73983399,73983420,hsa-miR-590-3p,ENST00000316911.10,-,No Seed,INT_RH_11622,1,No,Yes
chr15,73983520,73983540,hsa-miR-4326,ENST00000316911.10,-,No Seed,INT_RH_12598,1,No,Yes
chr15,73983314,73983338,hsa-miR-4793-5p,ENST00000316911.10,-,No Seed,INT_RH_14550,1,No,Yes
chr15,73983863,73983885,hsa-miR-5001-3p,ENST00000316911.10,-,No Seed,INT_RH_15526,1,No,Yes
chr15,73983668,73983690,hsa-miR-29b-2-5p,ENST00000561656.5,-,No Seed,INT_RH_8695,1,No,Yes
chr15,73983409,73983431,hsa-miR-345-3p,ENST00000561656.5,-,No Seed,INT_RH_10647,1,No,Yes
chr15,73983399,73983420,hsa-miR-590-3p,ENST00000561656.5,-,No Seed,INT_RH_11623,1,No,Yes
chr15,73983520,73983540,hsa-miR-4326,ENST00000561656.5,-,No Seed,INT_RH_12599,1,No,Yes
chr15,73983314,73983338,hsa-miR-4793-5p,ENST00000561656.5,-,No Seed,INT_RH_14551,1,No,Yes
chr15,73983863,73983885,hsa-miR-5001-3p,ENST00000561656.5,-,No Seed,INT_RH_15527,1,No,Yes
chr15,74036089,74038895,hsa-miR-590-3p,ENST00000563500.5,+,No Seed,INT_RH_11624,1,No,No
chr15,74036106,74038912,hsa-miR-5196-3p,ENST00000563500.5,+,No Seed,INT_RH_16504,1,No,No
chr15,74035513,74037434,hsa-miR-29b-2-5p,ENST00000436891.7,+,No Seed,INT_RH_8698,1,No,No
chr15,74036113,74038035,hsa-miR-145-5p,ENST00000436891.7,+,No Seed,INT_RH_9674,1,No,No
chr15,74035781,74037702,hsa-miR-345-3p,ENST00000436891.7,+,No Seed,INT_RH_10650,1,No,No
chr15,74036090,74038010,hsa-miR-590-3p,ENST00000436891.7,+,No Seed,INT_RH_11626,1,No,No
chr15,74036107,74038027,hsa-miR-5196-3p,ENST00000436891.7,+,No Seed,INT_RH_16506,1,No,No
chr15,74034518,74034603,hsa-miR-29b-2-5p,ENST00000567543.5,+,No Seed,INT_RH_8699,1,No,No
chr15,74034502,74034588,hsa-miR-145-5p,ENST00000567543.5,+,No Seed,INT_RH_9675,1,No,No
chr15,74034512,74034597,hsa-miR-345-3p,ENST00000567543.5,+,No Seed,INT_RH_10651,1,No,No
chr15,74034498,74034582,hsa-miR-590-3p,ENST00000567543.5,+,No Seed,INT_RH_11627,1,No,No
chr15,74034526,74034609,hsa-miR-4326,ENST00000567543.5,+,No Seed,INT_RH_12603,1,No,No
chr15,74034526,74034613,hsa-miR-4793-5p,ENST00000567543.5,+,No Seed,INT_RH_14555,1,No,No
chr15,74034525,74034610,hsa-miR-5001-3p,ENST00000567543.5,+,No Seed,INT_RH_15531,1,No,No
chr15,74034529,74034613,hsa-miR-5196-3p,ENST00000567543.5,+,No Seed,INT_RH_16507,1,No,No
chr15,74034519,74034604,hsa-miR-6740-5p,ENST00000567543.5,+,No Seed,INT_RH_17483,1,No,No
chr15,74035514,74037274,hsa-miR-29b-2-5p,ENST00000435786.6,+,No Seed,INT_RH_8701,1,No,No
chr15,74036113,74037874,hsa-miR-145-5p,ENST00000435786.6,+,No Seed,INT_RH_9677,1,No,No
chr15,74035781,74037541,hsa-miR-345-3p,ENST00000435786.6,+,No Seed,INT_RH_10653,1,No,No
chr15,74036090,74037849,hsa-miR-590-3p,ENST00000435786.6,+,No Seed,INT_RH_11629,1,No,No
chr15,74036107,74037866,hsa-miR-5196-3p,ENST00000435786.6,+,No Seed,INT_RH_16509,1,No,No
chr15,74035514,74035779,hsa-miR-29b-2-5p,ENST00000569477.5,+,No Seed,INT_RH_8702,1,No,No
chr15,74035545,74035811,hsa-miR-145-5p,ENST00000569477.5,+,No Seed,INT_RH_9678,1,No,No
chr15,74035538,74035803,hsa-miR-345-3p,ENST00000569477.5,+,7A1,INT_RH_10654,1,No,No
chr15,74035427,74035691,hsa-miR-590-3p,ENST00000569477.5,+,No Seed,INT_RH_11630,1,No,Yes
chr15,74035419,74035682,hsa-miR-4326,ENST00000569477.5,+,No Seed,INT_RH_12606,1,No,Yes
chr15,74035403,74035670,hsa-miR-4793-5p,ENST00000569477.5,+,No Seed,INT_RH_14558,1,No,Yes
chr15,74035420,74035685,hsa-miR-5001-3p,ENST00000569477.5,+,No Seed,INT_RH_15534,1,No,Yes
chr15,74035499,74035763,hsa-miR-5196-3p,ENST00000569477.5,+,No Seed,INT_RH_16510,1,No,No
chr15,74035544,74035809,hsa-miR-6740-5p,ENST00000569477.5,+,No Seed,INT_RH_17486,1,No,No
chr15,74036171,74036636,hsa-miR-29b-2-5p,ENST00000268059.10,+,No Seed,INT_RH_8703,1,No,No
chr15,74036114,74036580,hsa-miR-145-5p,ENST00000268059.10,+,No Seed,INT_RH_9679,1,No,No
chr15,74036102,74036567,hsa-miR-345-3p,ENST00000268059.10,+,No Seed,INT_RH_10655,1,No,No
chr15,74036091,74036555,hsa-miR-590-3p,ENST00000268059.10,+,No Seed,INT_RH_11631,1,No,No
chr15,74036132,74036595,hsa-miR-4326,ENST00000268059.10,+,No Seed,INT_RH_12607,1,No,No
chr15,74035980,74036440,hsa-miR-4486,ENST00000268059.10,+,No Seed,INT_RH_13583,1,No,No
chr15,74036302,74036769,hsa-miR-4793-5p,ENST00000268059.10,+,No Seed,INT_RH_14559,1,No,No
chr15,74036108,74036572,hsa-miR-5196-3p,ENST00000268059.10,+,No Seed,INT_RH_16511,1,No,No
chr15,74036171,74036636,hsa-miR-29b-2-5p,ENST00000354026.10,+,No Seed,INT_RH_8704,1,No,No
chr15,74036114,74036580,hsa-miR-145-5p,ENST00000354026.10,+,No Seed,INT_RH_9680,1,No,No
chr15,74036102,74036567,hsa-miR-345-3p,ENST00000354026.10,+,No Seed,INT_RH_10656,1,No,No
chr15,74036091,74036555,hsa-miR-590-3p,ENST00000354026.10,+,No Seed,INT_RH_11632,1,No,No
chr15,74036132,74036595,hsa-miR-4326,ENST00000354026.10,+,No Seed,INT_RH_12608,1,No,No
chr15,74035980,74036440,hsa-miR-4486,ENST00000354026.10,+,No Seed,INT_RH_13584,1,No,No
chr15,74036302,74036769,hsa-miR-4793-5p,ENST00000354026.10,+,No Seed,INT_RH_14560,1,No,No
chr15,74036108,74036572,hsa-miR-5196-3p,ENST00000354026.10,+,No Seed,INT_RH_16512,1,No,No
chr15,74036171,74036527,hsa-miR-29b-2-5p,ENST00000395132.6,+,No Seed,INT_RH_8705,1,No,No
chr15,74036114,74036471,hsa-miR-145-5p,ENST00000395132.6,+,No Seed,INT_RH_9681,1,No,No
chr15,74036102,74036458,hsa-miR-345-3p,ENST00000395132.6,+,No Seed,INT_RH_10657,1,No,No
chr15,74036091,74036446,hsa-miR-590-3p,ENST00000395132.6,+,No Seed,INT_RH_11633,1,No,No
chr15,74036132,74036486,hsa-miR-4326,ENST00000395132.6,+,No Seed,INT_RH_12609,1,No,No
chr15,74036173,74036524,hsa-miR-4486,ENST00000395132.6,+,No Seed,INT_RH_13585,1,No,No
chr15,74036302,74036660,hsa-miR-4793-5p,ENST00000395132.6,+,No Seed,INT_RH_14561,1,No,No
chr15,74036108,74036463,hsa-miR-5196-3p,ENST00000395132.6,+,No Seed,INT_RH_16513,1,No,No
chr15,74043236,74043415,hsa-miR-29b-2-5p,ENST00000395135.7,+,No Seed,INT_RH_8706,1,No,No
chr15,74043290,74043470,hsa-miR-145-5p,ENST00000395135.7,+,No Seed,INT_RH_9682,1,No,No
chr15,74043277,74043456,hsa-miR-345-3p,ENST00000395135.7,+,No Seed,INT_RH_10658,1,No,No
chr15,74043310,74043488,hsa-miR-590-3p,ENST00000395135.7,+,No Seed,INT_RH_11634,1,No,No
chr15,74043215,74043392,hsa-miR-4326,ENST00000395135.7,+,No Seed,INT_RH_12610,1,No,No
chr15,74043212,74043393,hsa-miR-4793-5p,ENST00000395135.7,+,No Seed,INT_RH_14562,1,No,No
chr15,74043288,74043466,hsa-miR-5196-3p,ENST00000395135.7,+,No Seed,INT_RH_16514,1,No,No
chr15,74043236,74043416,hsa-miR-29b-2-5p,ENST00000564428.5,+,No Seed,INT_RH_8707,1,No,No
chr15,74043290,74043471,hsa-miR-145-5p,ENST00000564428.5,+,No Seed,INT_RH_9683,1,No,No
chr15,74043277,74043457,hsa-miR-345-3p,ENST00000564428.5,+,No Seed,INT_RH_10659,1,No,No
chr15,74043310,74043489,hsa-miR-590-3p,ENST00000564428.5,+,No Seed,INT_RH_11635,1,No,No
chr15,74043215,74043393,hsa-miR-4326,ENST00000564428.5,+,No Seed,INT_RH_12611,1,No,No
chr15,74043212,74043394,hsa-miR-4793-5p,ENST00000564428.5,+,No Seed,INT_RH_14563,1,No,No
chr15,74043288,74043467,hsa-miR-5196-3p,ENST00000564428.5,+,No Seed,INT_RH_16515,1,No,No
chr15,74045264,74047050,hsa-miR-145-5p,ENST00000268058.7,+,No Seed,INT_RH_9684,1,No,No
chr15,74045264,74048091,hsa-miR-145-5p,ENST00000565898.5,+,No Seed,INT_RH_9685,1,No,No
chr15,81148617,81149281,hsa-miR-29b-2-5p,ENST00000286732.4,+,No Seed,INT_RH_8710,1,No,No
chr15,81148631,81149295,hsa-miR-345-3p,ENST00000286732.4,+,No Seed,INT_RH_10662,1,No,No
chr15,81148697,81149359,hsa-miR-4326,ENST00000286732.4,+,No Seed,INT_RH_12614,1,No,No
chr15,81148536,81149195,hsa-miR-4486,ENST00000286732.4,+,No Seed,INT_RH_13590,1,No,No
chr15,81148945,81149611,hsa-miR-4793-5p,ENST00000286732.4,+,No Seed,INT_RH_14566,1,No,No
chr15,81148639,81149303,hsa-miR-5001-3p,ENST00000286732.4,+,No Seed,INT_RH_15542,1,No,No
chr15,81148692,81149355,hsa-miR-5196-3p,ENST00000286732.4,+,No Seed,INT_RH_16518,1,No,No
chr15,81148799,81149463,hsa-miR-6740-5p,ENST00000286732.4,+,No Seed,INT_RH_17494,1,No,No
chr15,88650274,88650412,hsa-miR-29b-2-5p,ENST00000379224.9,+,No Seed,INT_RH_8712,1,No,No
chr15,88650361,88650500,hsa-miR-145-5p,ENST00000379224.9,+,No Seed,INT_RH_9688,1,No,No
chr15,88650289,88650427,hsa-miR-345-3p,ENST00000379224.9,+,7A1,INT_RH_10664,1,No,No
chr15,88650280,88650417,hsa-miR-590-3p,ENST00000379224.9,+,No Seed,INT_RH_11640,1,No,No
chr15,88650356,88650489,hsa-miR-4486,ENST00000379224.9,+,No Seed,INT_RH_13592,1,No,No
chr15,88650281,88650421,hsa-miR-4793-5p,ENST00000379224.9,+,No Seed,INT_RH_14568,1,No,No
chr15,88650361,88650499,hsa-miR-5001-3p,ENST00000379224.9,+,No Seed,INT_RH_15544,1,No,No
